r_id,timestamp,x,y,z,activity
2810,2024-09-09T22:36:46.934+0100,2.272,4.652,8.25,5
2810,2024-09-09T22:36:46.939+0100,2.272,4.635,8.246,5
2810,2024-09-09T22:36:46.945+0100,2.277,4.65,8.179,5
2810,2024-09-09T22:36:46.951+0100,2.267,4.571,8.191,5
2810,2024-09-09T22:36:46.958+0100,2.277,4.544,8.282,5
2810,2024-09-09T22:36:47.033+0100,2.315,4.662,8.353,5
2810,2024-09-09T22:36:47.040+0100,2.306,4.652,8.382,5
2810,2024-09-09T22:36:47.046+0100,2.246,4.587,8.334,5
2810,2024-09-09T22:36:47.053+0100,2.298,4.52,8.128,5
2810,2024-09-09T22:36:47.060+0100,2.212,4.631,8.198,5
2810,2024-09-09T22:36:47.127+0100,2.148,4.561,8.2,5
2810,2024-09-09T22:36:47.133+0100,2.224,4.583,8.25,5
2810,2024-09-09T22:36:47.140+0100,2.131,4.659,8.25,5
2810,2024-09-09T22:36:47.146+0100,2.128,4.669,8.253,5
2810,2024-09-09T22:36:47.153+0100,2.191,4.652,8.186,5
2810,2024-09-09T22:36:47.223+0100,2.291,4.669,8.2,5
2810,2024-09-09T22:36:47.230+0100,2.296,4.652,8.155,5
2810,2024-09-09T22:36:47.236+0100,2.246,4.671,8.124,5
2810,2024-09-09T22:36:47.243+0100,2.337,4.808,8.097,5
2810,2024-09-09T22:36:47.249+0100,2.346,4.774,8.035,5
2810,2024-09-09T22:36:47.319+0100,2.284,4.662,8.042,5
2810,2024-09-09T22:36:47.326+0100,2.265,4.695,8.145,5
2810,2024-09-09T22:36:47.332+0100,2.265,4.784,8.217,5
2810,2024-09-09T22:36:47.338+0100,2.222,4.734,8.203,5
2810,2024-09-09T22:36:47.345+0100,2.155,4.69,8.152,5
2810,2024-09-09T22:36:47.413+0100,2.112,4.705,8.217,5
2810,2024-09-09T22:36:47.420+0100,2.064,4.71,8.368,5
2810,2024-09-09T22:36:47.426+0100,2.155,4.762,8.349,5
2810,2024-09-09T22:36:47.433+0100,2.289,4.762,8.279,5
2810,2024-09-09T22:36:47.439+0100,2.325,4.666,8.164,5
2810,2024-09-09T22:36:47.507+0100,2.21,4.552,8.191,5
2810,2024-09-09T22:36:47.514+0100,2.157,4.592,8.262,5
2810,2024-09-09T22:36:47.520+0100,2.167,4.595,8.229,5
2810,2024-09-09T22:36:47.527+0100,2.174,4.609,8.238,5
2810,2024-09-09T22:36:47.533+0100,2.138,4.64,8.25,5
2810,2024-09-09T22:36:47.605+0100,2.071,4.609,8.298,5
2810,2024-09-09T22:36:47.612+0100,2.064,4.64,8.265,5
2810,2024-09-09T22:36:47.618+0100,2.088,4.616,8.248,5
2810,2024-09-09T22:36:47.625+0100,2.069,4.54,8.128,5
2810,2024-09-09T22:36:47.631+0100,2.073,4.592,8.152,5
2810,2024-09-09T22:36:47.701+0100,1.992,4.599,8.214,5
2810,2024-09-09T22:36:47.709+0100,1.901,4.59,8.255,5
2810,2024-09-09T22:36:47.719+0100,1.994,4.724,8.349,5
2810,2024-09-09T22:36:47.730+0100,2.057,4.738,8.308,5
2810,2024-09-09T22:36:47.737+0100,2.092,4.693,8.131,5
2810,2024-09-09T22:36:47.793+0100,2.282,4.824,8.155,5
2810,2024-09-09T22:36:47.795+0100,2.387,4.927,7.954,5
2810,2024-09-09T22:36:47.797+0100,2.933,5.035,7.269,5
2810,2024-09-09T22:36:47.800+0100,2.878,4.872,8.133,5
2810,2024-09-09T22:36:47.802+0100,2.471,4.686,8.296,5
2810,2024-09-09T22:36:47.888+0100,2.279,4.829,8.416,5
2810,2024-09-09T22:36:47.891+0100,2.306,4.911,8.289,5
2810,2024-09-09T22:36:47.893+0100,2.356,4.834,8.169,5
2810,2024-09-09T22:36:47.895+0100,2.432,4.822,8.145,5
2810,2024-09-09T22:36:47.898+0100,2.327,4.834,8.088,5
2810,2024-09-09T22:36:47.985+0100,2.222,4.82,8.114,5
2810,2024-09-09T22:36:47.988+0100,2.236,4.789,8.169,5
2810,2024-09-09T22:36:47.990+0100,2.306,4.808,8.179,5
2810,2024-09-09T22:36:47.993+0100,2.277,4.82,8.183,5
2810,2024-09-09T22:36:47.995+0100,2.265,4.791,8.155,5
2810,2024-09-09T22:36:48.079+0100,2.303,4.827,8.083,5
2810,2024-09-09T22:36:48.082+0100,2.274,4.82,8.114,5
2810,2024-09-09T22:36:48.084+0100,2.231,4.793,8.133,5
2810,2024-09-09T22:36:48.087+0100,2.243,4.769,8.037,5
2810,2024-09-09T22:36:48.089+0100,2.239,4.71,8.095,5
2810,2024-09-09T22:36:48.175+0100,2.313,4.777,8.145,5
2810,2024-09-09T22:36:48.177+0100,2.313,4.755,8.097,5
2810,2024-09-09T22:36:48.179+0100,2.255,4.75,8.042,5
2810,2024-09-09T22:36:48.182+0100,2.136,4.774,8.109,5
2810,2024-09-09T22:36:48.184+0100,2.045,4.777,8.186,5
2810,2024-09-09T22:36:48.270+0100,1.978,4.769,8.109,5
2810,2024-09-09T22:36:48.273+0100,2.164,4.762,7.901,5
2810,2024-09-09T22:36:48.275+0100,2.478,4.731,7.927,5
2810,2024-09-09T22:36:48.277+0100,2.59,4.884,8.214,5
2810,2024-09-09T22:36:48.280+0100,2.492,4.956,8.219,5
2810,2024-09-09T22:36:48.365+0100,2.437,4.844,8.138,5
2810,2024-09-09T22:36:48.367+0100,2.289,4.734,8.061,5
2810,2024-09-09T22:36:48.370+0100,2.045,4.58,8.212,5
2810,2024-09-09T22:36:48.372+0100,1.937,4.657,8.322,5
2810,2024-09-09T22:36:48.375+0100,1.86,4.707,8.399,5
2810,2024-09-09T22:36:48.462+0100,1.779,4.623,8.296,5
2810,2024-09-09T22:36:48.464+0100,1.803,4.611,8.214,5
2810,2024-09-09T22:36:48.467+0100,1.896,4.611,8.114,5
2810,2024-09-09T22:36:48.469+0100,1.999,4.659,8.164,5
2810,2024-09-09T22:36:48.471+0100,2.116,4.722,8.203,5
2810,2024-09-09T22:36:48.556+0100,2.042,4.676,8.191,5
2810,2024-09-09T22:36:48.559+0100,1.942,4.678,8.267,5
2810,2024-09-09T22:36:48.561+0100,1.954,4.736,8.37,5
2810,2024-09-09T22:36:48.563+0100,2.059,4.801,8.25,5
2810,2024-09-09T22:36:48.566+0100,2.239,4.87,8.258,5
2810,2024-09-09T22:36:48.652+0100,2.306,4.872,8.124,5
2810,2024-09-09T22:36:48.655+0100,2.387,4.915,8.159,5
2810,2024-09-09T22:36:48.657+0100,2.497,4.935,8.04,5
2810,2024-09-09T22:36:48.659+0100,2.579,4.947,7.975,5
2810,2024-09-09T22:36:48.661+0100,2.634,4.959,8.049,5
2810,2024-09-09T22:36:48.750+0100,2.579,5.033,8.056,5
2810,2024-09-09T22:36:48.756+0100,2.543,5.033,8.009,5
2810,2024-09-09T22:36:48.763+0100,2.473,4.961,7.994,5
2810,2024-09-09T22:36:48.769+0100,2.454,4.913,8.066,5
2810,2024-09-09T22:36:48.776+0100,2.488,4.87,7.975,5
2810,2024-09-09T22:36:48.844+0100,2.523,4.853,7.693,5
2810,2024-09-09T22:36:48.847+0100,2.77,4.772,7.005,5
2810,2024-09-09T22:36:48.849+0100,2.804,4.894,7.894,5
2810,2024-09-09T22:36:48.851+0100,2.842,5.035,8.073,5
2810,2024-09-09T22:36:48.853+0100,2.49,4.923,7.92,5
2811,2024-09-10T20:54:29.654+0100,0.95,7.125,5.988,6
2811,2024-09-10T20:54:29.704+0100,0.907,7.07,7.199,6
2811,2024-09-10T20:54:29.707+0100,0.275,6.692,6.503,6
2811,2024-09-10T20:54:29.800+0100,-0.133,6.462,7.094,6
2811,2024-09-10T20:54:29.802+0100,0.46,6.706,6.744,6
2811,2024-09-10T20:54:29.896+0100,0.404,6.613,7.424,6
2811,2024-09-10T20:54:29.991+0100,0.041,6.596,7.314,6
2811,2024-09-10T20:54:29.994+0100,0.548,6.666,6.907,6
2811,2024-09-10T20:54:30.088+0100,-0.073,6.287,7.602,6
2811,2024-09-10T20:54:30.092+0100,0.019,6.077,7.429,6
2811,2024-09-10T20:54:30.191+0100,0.249,6.177,7.276,6
2811,2024-09-10T20:54:30.286+0100,0.103,6.194,7.432,6
2811,2024-09-10T20:54:30.308+0100,-0.198,5.95,7.424,6
2811,2024-09-10T20:54:30.381+0100,-0.116,5.861,7.875,6
2811,2024-09-10T20:54:30.403+0100,0.069,5.888,7.525,6
2811,2024-09-10T20:54:30.476+0100,0.117,6.022,7.817,6
2811,2024-09-10T20:54:30.573+0100,0.127,5.911,7.64,6
2811,2024-09-10T20:54:30.594+0100,0.081,5.854,7.81,6
2811,2024-09-10T20:54:30.660+0100,0.038,5.928,7.867,6
2811,2024-09-10T20:54:30.667+0100,0.165,5.876,7.434,6
2811,2024-09-10T20:54:30.762+0100,0.055,5.967,7.784,6
2811,2024-09-10T20:54:30.858+0100,0.273,5.933,7.422,6
2811,2024-09-10T20:54:30.880+0100,-0.018,5.955,7.886,6
2811,2024-09-10T20:54:30.954+0100,-0.045,5.859,7.463,6
2811,2024-09-10T20:54:30.976+0100,0.105,5.938,7.932,6
2811,2024-09-10T20:54:31.050+0100,0.098,5.873,7.491,6
2811,2024-09-10T20:54:31.144+0100,0.065,5.991,7.709,6
2811,2024-09-10T20:54:31.166+0100,-0.09,5.933,7.602,6
2811,2024-09-10T20:54:31.242+0100,-0.071,5.878,7.597,6
2811,2024-09-10T20:54:31.264+0100,-0.033,5.909,7.542,6
2811,2024-09-10T20:54:31.333+0100,-0.097,5.95,7.69,6
2811,2024-09-10T20:54:31.430+0100,-0.215,5.974,7.578,6
2811,2024-09-10T20:54:31.452+0100,-0.186,5.902,7.652,6
2811,2024-09-10T20:54:31.530+0100,-0.052,5.955,7.597,6
2811,2024-09-10T20:54:31.553+0100,-0.085,5.883,7.592,6
2811,2024-09-10T20:54:31.621+0100,-0.131,5.897,7.666,6
2811,2024-09-10T20:54:31.717+0100,-0.064,5.943,7.558,6
2811,2024-09-10T20:54:31.740+0100,0.112,5.914,7.606,6
2811,2024-09-10T20:54:31.810+0100,0.158,6.103,7.87,6
2811,2024-09-10T20:54:31.832+0100,-0.064,6.026,7.664,6
2811,2024-09-10T20:54:31.909+0100,0.189,5.864,7.381,6
2811,2024-09-10T20:54:32.005+0100,-0.04,5.722,7.951,6
2811,2024-09-10T20:54:32.028+0100,0.041,5.844,7.266,6
2811,2024-09-10T20:54:32.100+0100,0.112,5.923,8.171,6
2811,2024-09-10T20:54:32.123+0100,0.309,5.919,7.381,6
2811,2024-09-10T20:54:32.197+0100,0.208,5.337,7.408,6
2811,2024-09-10T20:54:32.292+0100,-0.387,5.478,6.67,6
2811,2024-09-10T20:54:32.314+0100,-0.811,5.483,6.639,6
2811,2024-09-10T20:54:32.385+0100,0.534,5.919,9.282,6
2811,2024-09-10T20:54:32.407+0100,-0.89,5.449,9.191,6
2811,2024-09-10T20:54:32.480+0100,-0.131,5.433,8.059,6
2811,2024-09-10T20:54:32.567+0100,0.244,5.459,7.824,6
2811,2024-09-10T20:54:32.570+0100,0.424,5.164,8.856,6
2811,2024-09-10T20:54:32.661+0100,0.34,5.263,8.425,6
2811,2024-09-10T20:54:32.664+0100,-0.248,5.088,7.331,6
2811,2024-09-10T20:54:32.758+0100,0.345,5.311,8.373,6
2811,2024-09-10T20:54:32.853+0100,-0.1,4.899,8.399,6
2811,2024-09-10T20:54:32.856+0100,-0.152,4.813,8.193,6
2811,2024-09-10T20:54:32.949+0100,0.378,4.949,8.368,6
2811,2024-09-10T20:54:32.952+0100,0.493,4.86,8.344,6
2811,2024-09-10T20:54:33.044+0100,0.139,4.745,7.906,6
2811,2024-09-10T20:54:33.141+0100,0.256,4.803,8.655,6
2811,2024-09-10T20:54:33.143+0100,0.507,4.808,9.1,6
2811,2024-09-10T20:54:33.246+0100,0.103,4.456,8.449,6
2811,2024-09-10T20:54:33.267+0100,0.381,4.413,8.82,6
2811,2024-09-10T20:54:33.337+0100,0.455,4.276,8.933,6
2811,2024-09-10T20:54:33.435+0100,0.536,4.571,8.746,6
2811,2024-09-10T20:54:33.457+0100,0.167,4.762,8.327,6
2811,2024-09-10T20:54:33.531+0100,-0.267,4.614,8.377,6
2811,2024-09-10T20:54:33.553+0100,-0.104,4.405,8.969,6
2811,2024-09-10T20:54:33.625+0100,0.151,4.587,9.005,6
2811,2024-09-10T20:54:33.715+0100,-0.325,4.477,8.633,6
2811,2024-09-10T20:54:33.722+0100,-0.078,4.657,8.449,6
2811,2024-09-10T20:54:33.810+0100,0.309,4.75,8.796,6
2811,2024-09-10T20:54:33.817+0100,0.589,4.786,8.349,6
2811,2024-09-10T20:54:33.910+0100,0.536,4.805,8.564,6
2811,2024-09-10T20:54:34.008+0100,0.608,4.779,8.145,6
2811,2024-09-10T20:54:34.030+0100,0.682,4.884,8.543,6
2811,2024-09-10T20:54:34.102+0100,0.551,4.789,8.547,6
2811,2024-09-10T20:54:34.125+0100,0.603,4.695,8.265,6
2811,2024-09-10T20:54:34.201+0100,0.63,4.092,8.234,6
2811,2024-09-10T20:54:34.287+0100,0.812,3.771,8.021,6
2811,2024-09-10T20:54:34.294+0100,0.958,3.63,8.368,6
2811,2024-09-10T20:54:34.383+0100,0.953,3.9,8.373,6
2811,2024-09-10T20:54:34.389+0100,0.838,3.728,9.543,6
2811,2024-09-10T20:54:34.485+0100,0.946,3.936,9.196,6
2811,2024-09-10T20:54:34.581+0100,0.381,3.764,9.256,6
2811,2024-09-10T20:54:34.604+0100,-0.138,3.474,9.122,6
2811,2024-09-10T20:54:34.669+0100,-0.48,2.84,9.347,6
2811,2024-09-10T20:54:34.676+0100,-0.595,2.399,9.96,6
2811,2024-09-10T20:54:34.769+0100,-0.485,1.865,9.986,6
2811,2024-09-10T20:54:34.867+0100,-0.255,1.274,9.615,6
2811,2024-09-10T20:54:34.889+0100,-0.401,0.745,8.662,6
2811,2024-09-10T20:54:34.962+0100,-0.969,0.589,8.78,6
2811,2024-09-10T20:54:34.983+0100,-0.574,1.279,9.89,6
2811,2024-09-10T20:54:35.057+0100,-0.509,1.523,10.096,6
2811,2024-09-10T20:54:35.153+0100,-0.88,1.401,10.623,6
2811,2024-09-10T20:54:35.175+0100,-1.05,1.216,10.432,6
2811,2024-09-10T20:54:35.249+0100,-0.564,1.255,10.511,6
2811,2024-09-10T20:54:35.272+0100,-0.025,0.886,10.094,6
2811,2024-09-10T20:54:35.344+0100,0.242,1.01,9.275,6
2811,2024-09-10T20:54:35.440+0100,-0.344,0.505,9.481,6
2811,2024-09-10T20:54:35.461+0100,-0.504,0.072,9.371,6
2811,2024-09-10T20:54:35.535+0100,-0.526,-0.04,9.668,6
2811,2024-09-10T20:54:35.557+0100,-0.665,-0.425,10.14,6
2811,2024-09-10T20:54:35.636+0100,-0.301,-0.382,10.116,6
2811,2024-09-10T20:54:35.730+0100,-0.519,-0.229,10.693,6
2811,2024-09-10T20:54:35.753+0100,-1.019,-0.49,9.17,6
2811,2024-09-10T20:54:35.822+0100,-0.806,0.053,6.845,6
2811,2024-09-10T20:54:35.845+0100,-1.531,0.362,7.946,6
2811,2024-09-10T20:54:35.916+0100,-2.815,-0.499,11.849,6
2811,2024-09-10T20:54:36.011+0100,-3.124,-0.463,12.115,6
2811,2024-09-10T20:54:36.033+0100,-2.81,-0.181,11.562,6
2811,2024-09-10T20:54:36.107+0100,-2.47,-0.191,9.802,6
2811,2024-09-10T20:54:36.125+0100,-2.228,0.323,9.117,6
2811,2024-09-10T20:54:36.203+0100,-2.231,0.433,10.69,6
2811,2024-09-10T20:54:36.298+0100,-2.391,0,12.132,6
2811,2024-09-10T20:54:36.322+0100,-2.911,0.445,10.858,6
2811,2024-09-10T20:54:36.395+0100,-3.413,0.486,9.941,6
2811,2024-09-10T20:54:36.417+0100,-2.484,0.522,8.437,6
2811,2024-09-10T20:54:36.492+0100,-1.33,0.393,9.493,6
2811,2024-09-10T20:54:36.589+0100,-0.095,1.039,8.38,6
2811,2024-09-10T20:54:36.614+0100,-0.562,1.331,8.315,6
2811,2024-09-10T20:54:36.673+0100,0.12,1.556,8.205,6
2811,2024-09-10T20:54:36.680+0100,1.271,1.846,9.215,6
2811,2024-09-10T20:54:36.774+0100,1.966,2.148,8.918,6
2811,2024-09-10T20:54:36.870+0100,1.142,1.472,9.845,6
2811,2024-09-10T20:54:36.892+0100,0.63,1.75,8.282,6
2811,2024-09-10T20:54:36.967+0100,0.938,1.245,10.74,6
2811,2024-09-10T20:54:36.988+0100,2.078,2.351,10.906,6
2811,2024-09-10T20:54:37.062+0100,1.65,1.547,9.795,6
2811,2024-09-10T20:54:37.156+0100,0.627,0.986,8.545,6
2811,2024-09-10T20:54:37.178+0100,-0.09,1.018,9.124,6
2811,2024-09-10T20:54:37.251+0100,0.936,0.953,10.503,6
2811,2024-09-10T20:54:37.272+0100,1.365,2.083,9.012,6
2811,2024-09-10T20:54:37.349+0100,0.189,1.595,10.365,6
2811,2024-09-10T20:54:37.444+0100,1.274,1.798,10.714,6
2811,2024-09-10T20:54:37.466+0100,1.305,0.816,10.666,6
2811,2024-09-10T20:54:37.538+0100,0.017,-0.056,8.693,6
2811,2024-09-10T20:54:37.559+0100,-0.964,0.706,9,6
2811,2024-09-10T20:54:37.636+0100,-0.734,1.104,10.075,6
2811,2024-09-10T20:54:37.732+0100,0.594,0.745,10.183,6
2811,2024-09-10T20:54:37.756+0100,0.28,1.762,8.969,6
2811,2024-09-10T20:54:37.825+0100,0.294,1.425,9.646,6
2811,2024-09-10T20:54:37.845+0100,-0.703,1.446,9.586,6
2811,2024-09-10T20:54:37.920+0100,-0.112,2.15,8.662,6
2811,2024-09-10T20:54:38.016+0100,1.039,3.488,9.414,6
2811,2024-09-10T20:54:38.038+0100,-1.795,2.442,9.934,6
2811,2024-09-10T20:54:38.109+0100,-0.337,2.964,9.227,6
2811,2024-09-10T20:54:38.128+0100,-0.954,2.945,9.199,6
2811,2024-09-10T20:54:38.208+0100,-0.564,2.581,9.378,6
2811,2024-09-10T20:54:38.303+0100,-1.405,2.734,8.466,6
2811,2024-09-10T20:54:38.321+0100,-3.322,3.055,7.982,6
2811,2024-09-10T20:54:38.391+0100,-4.072,3.271,9.031,6
2811,2024-09-10T20:54:38.398+0100,-3.375,3.177,9.165,6
2811,2024-09-10T20:54:38.493+0100,-3.243,3.764,8.734,6
2811,2024-09-10T20:54:38.591+0100,-1.646,3.354,8.636,6
2811,2024-09-10T20:54:38.614+0100,-2.47,3.223,9.565,6
2811,2024-09-10T20:54:38.678+0100,-1.62,3.996,8.957,6
2811,2024-09-10T20:54:38.685+0100,-2.441,3.931,9.582,6
2811,2024-09-10T20:54:38.778+0100,-2.413,2.88,8.504,6
2811,2024-09-10T20:54:38.875+0100,-2.559,3.68,8.942,6
2811,2024-09-10T20:54:38.898+0100,-2.283,3.421,8.985,6
2811,2024-09-10T20:54:38.970+0100,-3.018,3.491,8.284,6
2811,2024-09-10T20:54:38.993+0100,-2.992,3.515,8.574,6
2811,2024-09-10T20:54:39.065+0100,-4.182,3.407,8.37,6
2811,2024-09-10T20:54:39.162+0100,-3.77,3.584,8.428,6
2811,2024-09-10T20:54:39.185+0100,-3.722,3.529,8.818,6
2812,2024-09-11T09:14:39.955+0100,3.27,2.789,8.894,7
2812,2024-09-11T09:14:39.966+0100,3.053,2.564,8.827,7
2812,2024-09-11T09:14:39.975+0100,3.172,2.773,8.772,7
2812,2024-09-11T09:14:40.036+0100,2.966,2.636,8.806,7
2812,2024-09-11T09:14:40.047+0100,3.479,2.308,8.935,7
2812,2024-09-11T09:14:40.133+0100,2.703,2.852,9,7
2812,2024-09-11T09:14:40.227+0100,2.952,2.78,8.526,7
2812,2024-09-11T09:14:40.238+0100,2.44,3.479,9.201,7
2812,2024-09-11T09:14:40.322+0100,2.454,2.919,9.172,7
2812,2024-09-11T09:14:40.331+0100,1.867,3.381,8.009,7
2812,2024-09-11T09:14:40.418+0100,2.181,3.431,7.705,7
2812,2024-09-11T09:14:40.513+0100,2.452,3.45,8.15,7
2812,2024-09-11T09:14:40.522+0100,3.172,2.955,9.543,7
2812,2024-09-11T09:14:40.611+0100,3.256,2.888,8.952,7
2812,2024-09-11T09:14:40.620+0100,3.199,3.129,8.957,7
2812,2024-09-11T09:14:40.703+0100,2.878,2.832,8.789,7
2812,2024-09-11T09:14:40.799+0100,3.548,2.61,8.827,7
2812,2024-09-11T09:14:40.807+0100,3.34,2.366,9.026,7
2812,2024-09-11T09:14:40.894+0100,3.335,2.526,9.11,7
2812,2024-09-11T09:14:40.902+0100,2.909,2.943,8.499,7
2812,2024-09-11T09:14:40.990+0100,3.56,2.504,8.77,7
2812,2024-09-11T09:14:41.092+0100,2.969,3.036,8.612,7
2812,2024-09-11T09:14:41.114+0100,3.112,2.978,8.435,7
2812,2024-09-11T09:14:41.190+0100,3.041,3.127,9.244,7
2812,2024-09-11T09:14:41.212+0100,2.748,3.108,8.351,7
2812,2024-09-11T09:14:41.283+0100,2.528,3.007,8.806,7
2812,2024-09-11T09:14:41.379+0100,3.024,3.038,9.488,7
2812,2024-09-11T09:14:41.402+0100,2.346,2.888,9.132,7
2812,2024-09-11T09:14:41.474+0100,2.387,3.206,8.813,7
2812,2024-09-11T09:14:41.495+0100,2.104,3.237,9.134,7
2812,2024-09-11T09:14:41.568+0100,2.219,2.945,8.657,7
2812,2024-09-11T09:14:41.666+0100,2.193,3.259,9.234,7
2812,2024-09-11T09:14:41.687+0100,2.061,3.002,8.147,7
2812,2024-09-11T09:14:41.760+0100,2.318,3.16,9.558,7
2812,2024-09-11T09:14:41.780+0100,1.949,3.393,8.495,7
2812,2024-09-11T09:14:41.856+0100,1.99,3.292,8.866,7
2812,2024-09-11T09:14:41.951+0100,2.464,3.227,9.306,7
2812,2024-09-11T09:14:41.975+0100,2.43,3.012,8.732,7
2812,2024-09-11T09:14:42.047+0100,1.855,2.559,9.807,7
2812,2024-09-11T09:14:42.068+0100,1.942,2.588,9.965,7
2812,2024-09-11T09:14:42.140+0100,2.545,3.309,9.721,7
2812,2024-09-11T09:14:42.237+0100,2.444,2.899,10.013,7
2812,2024-09-11T09:14:42.256+0100,2.126,2.428,12.053,7
2812,2024-09-11T09:14:42.334+0100,2.914,2.366,11.751,7
2812,2024-09-11T09:14:42.355+0100,2.327,1.81,11.025,7
2812,2024-09-11T09:14:42.427+0100,1.104,1.729,10.381,7
2812,2024-09-11T09:14:42.523+0100,1.312,2.038,9.91,7
2812,2024-09-11T09:14:42.543+0100,0.239,2.744,7.8,7
2812,2024-09-11T09:14:42.618+0100,1.439,3.079,7.424,7
2812,2024-09-11T09:14:42.638+0100,0.117,3.065,6.419,7
2812,2024-09-11T09:14:42.707+0100,0.934,3.936,7.001,7
2812,2024-09-11T09:14:42.802+0100,1.618,4.219,7.748,7
2812,2024-09-11T09:14:42.811+0100,1.877,3.613,8.593,7
2812,2024-09-11T09:14:42.897+0100,2.634,3.364,7.942,7
2812,2024-09-11T09:14:42.903+0100,2.341,1.815,10.64,7
2812,2024-09-11T09:14:42.994+0100,2.516,1.908,9.079,7
2812,2024-09-11T09:14:43.092+0100,3.086,0.455,6.867,7
2812,2024-09-11T09:14:43.103+0100,2.626,-2.151,10.049,7
2812,2024-09-11T09:14:43.186+0100,1.223,1.006,14.844,7
2812,2024-09-11T09:14:43.197+0100,1.729,0.658,11.588,7
2812,2024-09-11T09:14:43.282+0100,3.467,1.956,5.504,7
2812,2024-09-11T09:14:43.375+0100,2.825,-0.851,11.727,7
2812,2024-09-11T09:14:43.386+0100,0.091,-2.238,12.4,7
2812,2024-09-11T09:14:43.472+0100,2.301,-0.643,10.166,7
2812,2024-09-11T09:14:43.482+0100,2.904,0.359,7.333,7
2812,2024-09-11T09:14:43.567+0100,3.134,0.278,7.482,7
2812,2024-09-11T09:14:43.663+0100,2.521,1.039,7.218,7
2812,2024-09-11T09:14:43.673+0100,1.824,0.414,9.117,7
2812,2024-09-11T09:14:43.757+0100,2.104,0.469,9.242,7
2812,2024-09-11T09:14:43.766+0100,1.626,0.072,12.706,7
2812,2024-09-11T09:14:43.850+0100,2.523,1.087,9.991,7
2812,2024-09-11T09:14:43.947+0100,4.733,-0.193,10.949,7
2812,2024-09-11T09:14:43.954+0100,2.025,-0.241,9.622,7
2812,2024-09-11T09:14:44.044+0100,1.379,0.165,9.816,7
2812,2024-09-11T09:14:44.053+0100,-0.392,0.175,9.115,7
2812,2024-09-11T09:14:44.139+0100,-0.315,-0.061,9.421,7
2812,2024-09-11T09:14:44.236+0100,-1.807,-0.011,10.017,7
2812,2024-09-11T09:14:44.245+0100,-3.014,-0.162,11.906,7
2812,2024-09-11T09:14:44.331+0100,-3.689,0.39,10.681,7
2812,2024-09-11T09:14:44.341+0100,-3.976,0.893,9.395,7
2812,2024-09-11T09:14:44.426+0100,-2.944,1.439,7.963,7
2812,2024-09-11T09:14:44.522+0100,-2.365,1.935,8.43,7
2812,2024-09-11T09:14:44.532+0100,-1.666,2.552,8.428,7
2812,2024-09-11T09:14:44.616+0100,-1.711,2.897,9.543,7
2812,2024-09-11T09:14:44.625+0100,-0.856,3.28,8.384,7
2812,2024-09-11T09:14:44.712+0100,0.189,3.737,7.815,7
2812,2024-09-11T09:14:44.805+0100,-0.104,3.939,8.375,7
2812,2024-09-11T09:14:44.812+0100,0.144,4.02,8.44,7
2812,2024-09-11T09:14:44.901+0100,0.871,3.649,8.808,7
2812,2024-09-11T09:14:44.909+0100,0.582,3.189,9.122,7
2812,2024-09-11T09:14:44.997+0100,2.205,2.813,9.536,7
2812,2024-09-11T09:14:45.093+0100,2.986,1.944,10.489,7
2812,2024-09-11T09:14:45.102+0100,3.117,2.229,10.448,7
2812,2024-09-11T09:14:45.189+0100,2.705,1.674,9.385,7
2812,2024-09-11T09:14:45.198+0100,2.729,1.52,9.036,7
2812,2024-09-11T09:14:45.284+0100,2.464,1.302,8.952,7
2812,2024-09-11T09:14:45.380+0100,2.466,1.343,9.572,7
2812,2024-09-11T09:14:45.388+0100,2.497,1.147,9.199,7
2812,2024-09-11T09:14:45.474+0100,2.569,1.319,9.395,7
2812,2024-09-11T09:14:45.483+0100,2.447,0.807,9.294,7
2812,2024-09-11T09:14:45.570+0100,2.703,0.575,8.689,7
2812,2024-09-11T09:14:45.665+0100,2.686,-0.028,9.613,7
2812,2024-09-11T09:14:45.673+0100,3.326,0.024,7.384,7
2812,2024-09-11T09:14:45.766+0100,4.827,-1.076,8.578,7
2812,2024-09-11T09:14:45.838+0100,5.957,-1.608,7.614,7
2812,2024-09-11T09:14:45.855+0100,7.506,-0.985,9.057,7
2812,2024-09-11T09:14:45.950+0100,6.273,-2.444,9.512,7
2812,2024-09-11T09:14:45.958+0100,6.091,-1.4,10.312,7
2812,2024-09-11T09:14:46.048+0100,4.106,-1.361,9.108,7
2812,2024-09-11T09:14:46.057+0100,3.273,-0.308,8.705,7
2812,2024-09-11T09:14:46.143+0100,2.689,-0.576,9.325,7
2812,2024-09-11T09:14:46.238+0100,2.38,-0.09,9.29,7
2812,2024-09-11T09:14:46.246+0100,2.535,-0.576,9.754,7
2812,2024-09-11T09:14:46.334+0100,2.404,-0.272,9.531,7
2812,2024-09-11T09:14:46.342+0100,2.942,-0.622,9.737,7
2812,2024-09-11T09:14:46.428+0100,2.456,-0.116,9.433,7
2812,2024-09-11T09:14:46.584+0100,2.763,-0.423,9.816,7
2812,2024-09-11T09:14:46.589+0100,2.485,-0.21,9.452,7
2812,2024-09-11T09:14:46.619+0100,2.71,-0.432,9.246,7
2812,2024-09-11T09:14:46.623+0100,2.619,-0.164,9.79,7
2812,2024-09-11T09:14:46.713+0100,2.66,0.005,10.147,7
2812,2024-09-11T09:14:46.809+0100,2.121,0.448,10.096,7
